session_id,x_m,y_m,zone_id,zone_name,n_visible,rssi_A1,rssi_A2,rssi_A3,rssi_A4
0,11.400276466870977,1.482456686543395,2,Z0_2,4,-74.36160891176941,-78.15438594609635,-86.4410730532013,-65.52112016836998
0,11.436812841077353,1.893753224590855,2,Z0_2,4,-76.14759584084426,-74.48043464997204,-79.41951720496465,-67.21706586113012
0,11.344159529961638,1.69224510326424,2,Z0_2,3,-78.64467892765667,-105.0,-83.85729443861129,-66.10053180394591
0,11.922322817689246,1.7219962103827955,2,Z0_2,4,-73.72226525950805,-81.0601330568501,-83.40910821369404,-69.01241107501542
0,12.0,1.8544917783209587,2,Z0_2,3,-76.68851027235458,-75.67480962129203,-81.6593622242148,-105.0
0,12.0,1.7995365162079504,2,Z0_2,4,-79.89912116929854,-83.14262383482377,-82.64046511078807,-65.55428204425209
0,12.0,2.078913865141679,2,Z0_2,4,-79.05168180745972,-78.46191532629831,-85.03905506152331,-67.12348461674857
0,11.74993363324745,2.0886552064374575,2,Z0_2,3,-73.91734596594927,-105.0,-82.8142228791176,-65.6170364121421
0,11.89486811337108,1.701160737452544,2,Z0_2,4,-75.21342258814082,-81.45969946752984,-82.76302726795711,-68.76241869893872
0,12.0,1.499750477966015,2,Z0_2,3,-105.0,-79.64712050009359,-82.19366005655723,-71.7348220743275
0,11.96054271481306,1.6368306890460131,2,Z0_2,3,-75.6306865893894,-77.15363107566778,-105.0,-69.20246873750985
0,12.0,1.6982577328817194,2,Z0_2,4,-74.22592481528129,-80.42411686738488,-90.35671997815304,-69.95450311916647
0,11.932488604785654,1.3886531349552806,2,Z0_2,4,-74.56966396690724,-74.35943158596316,-83.52039228539138,-67.04607923266703
0,11.930263825300733,0.8823647004212957,2,Z0_2,4,-75.42592545767843,-77.36756247305227,-82.12307574145532,-74.63323916379358
0,11.957273368720461,1.273561858633971,2,Z0_2,4,-70.68605327508178,-78.57196733861639,-80.97637507129893,-60.452040774612186
0,11.976788344303563,0.6616176374516615,2,Z0_2,3,-74.74194488216023,-81.60263020999857,-84.60225731090526,-105.0
0,12.0,0.6236489849374054,2,Z0_2,3,-75.03981984153857,-83.89937418111163,-105.0,-66.88894211689433
0,11.647570261622919,0.6601024338407316,2,Z0_2,4,-73.9375529355814,-79.73485785135264,-81.96096948169965,-66.15419425979715
0,11.472360404350221,0.3195207396639629,2,Z0_2,3,-105.0,-83.69958342187674,-81.77114601801141,-74.29455583704046
0,11.65859216048971,0.02978598429461282,2,Z0_2,4,-76.10721655274688,-79.05559691698843,-87.21983895027836,-68.66151013860662
0,12.0,0.15492569759956692,2,Z0_2,4,-73.2090945145175,-80.79719792748838,-83.86057053869834,-72.4961306851299
0,12.0,0.24704077223904614,2,Z0_2,4,-74.16344070014533,-78.57387694616918,-84.00057271348346,-74.42319211895875
0,11.704438117565493,0.0,2,Z0_2,3,-72.27416125649324,-82.82568863465565,-81.94963935183513,-105.0
0,11.506082127624433,0.0,2,Z0_2,4,-77.07819962363476,-81.69712177829571,-81.35575385302977,-72.6332819177628
0,11.684613967046905,0.0,2,Z0_2,4,-72.71453979159361,-82.99445823654962,-85.57819201608821,-70.89580901588602
0,11.712485594882738,0.0,2,Z0_2,4,-73.9602133737628,-80.49260164671037,-82.04746441750724,-69.93710944359428
0,12.0,0.0,2,Z0_2,4,-76.1873833344171,-82.86762045799667,-86.4604237898004,-73.30616403405611
0,12.0,0.0,2,Z0_2,4,-72.14388732181565,-80.00913016315022,-83.88052121684836,-70.749161486006
0,11.381823714953876,0.3814002842359283,2,Z0_2,4,-75.66953338394512,-81.6084891070442,-79.46002337514521,-67.82975537761527
0,11.786458410841496,0.11905244356672263,2,Z0_2,4,-71.68355320842598,-81.49463525886827,-88.40439487939325,-74.38079272311397
0,11.37828627592127,0.08250548415530012,2,Z0_2,3,-79.2030309963154,-82.46662493181785,-105.0,-69.85041562151761
0,10.913603067704527,0.0,2,Z0_2,4,-76.11524103723146,-83.88751434036512,-81.95126820194083,-70.39617955645872
0,10.912309190894169,0.2046400720068369,2,Z0_2,4,-78.00373660662433,-80.12962484717583,-79.29335169364187,-78.76320385406768
0,10.90037257096648,0.0,2,Z0_2,3,-81.21807013200684,-105.0,-85.38221579469293,-73.95994561741342
0,11.28816967076595,0.045253841897959196,2,Z0_2,4,-73.95051927698931,-79.8463783412458,-77.97748903574221,-75.49170864333597
0,11.773981780352676,0.09606175241786573,2,Z0_2,3,-75.16799201516699,-81.44862843988541,-84.21001494928707,-105.0
0,12.0,0.38748621725940774,2,Z0_2,3,-81.47017047282918,-79.72984567153452,-85.43699539593251,-105.0
0,11.765570210621132,0.89653144705101,2,Z0_2,3,-74.72748003846269,-76.9165107751614,-86.53444757445763,-105.0
0,11.589048179090847,0.6439133542227409,2,Z0_2,4,-75.4795796691982,-80.85455471404059,-87.20711524678268,-69.13028151523726
0,11.227131295358054,0.7608671689521292,2,Z0_2,4,-75.43792343964799,-82.00013199938525,-84.00768301769413,-66.67530039753139
0,11.26597871544321,0.9348855981825827,2,Z0_2,3,-72.76539573824046,-79.40546815617344,-105.0,-73.26863461459754
0,11.266178651084719,1.3130811849219983,2,Z0_2,4,-77.25708574314044,-79.72822002024812,-87.19752331248426,-68.3818934849275
0,10.952631154884,1.2404796751519007,2,Z0_2,3,-75.41886617195556,-83.81305485974484,-85.23965478744532,-105.0
0,10.938491604669618,0.9777853351611752,2,Z0_2,4,-76.04720468639997,-84.25973995914129,-86.35434220312415,-71.71852422449173
0,11.114720145155905,0.9981486530321553,2,Z0_2,4,-78.1564994848476,-81.11772887871207,-81.92185070983956,-76.87708099641603
0,10.964486554020821,1.0447841627863828,2,Z0_2,4,-78.70932569630837,-81.48603984389143,-76.44591722511035,-66.52414613388399
0,11.305399461058224,1.0417009113779643,2,Z0_2,4,-75.76763522006185,-84.05028119534714,-84.03821641845094,-66.87541817273815
0,11.266536142951542,1.539440277875431,2,Z0_2,4,-73.7454784892216,-83.19553975724959,-80.34829574360043,-70.33337909984441
0,10.854641487692406,1.4738031885206202,2,Z0_2,4,-76.21354336351784,-75.72888833670905,-80.14913761128817,-63.61754189310088
0,10.77688089491758,1.7607949374950533,2,Z0_2,4,-77.72126341868608,-81.85237989210434,-82.34961582778384,-71.59958990748142
0,10.731742449821141,1.4179967016867585,2,Z0_2,4,-78.14733146812368,-73.87582746416857,-78.58507057479969,-68.20482640867846
0,10.812661923006457,1.077540605535532,2,Z0_2,3,-105.0,-82.31961463931822,-80.02006249956423,-66.33766237157684
0,11.161871471469134,1.1049248453663778,2,Z0_2,3,-75.79807631353758,-105.0,-83.33834282745246,-70.52292237973703
0,11.556116931966105,1.0744821690807111,2,Z0_2,3,-76.78931944531564,-79.58674057404266,-88.4413664501369,-105.0
0,11.583497316498457,0.7237704835678596,2,Z0_2,3,-75.001013452129,-81.56021396804613,-80.77905682961955,-105.0
0,12.0,0.8460924881477742,2,Z0_2,4,-75.94950369437659,-79.6857426525991,-83.83720535104932,-65.53984017029401
0,11.500262682990547,0.7150628131712302,2,Z0_2,4,-81.48168809455525,-80.03033963557651,-86.06517887480172,-71.62654800137553
0,11.547775489725348,0.9958694435537692,2,Z0_2,4,-76.02807978849016,-76.79293579078566,-81.5076713385604,-73.80774640106065
0,11.926764037317188,1.0115927278973884,2,Z0_2,4,-76.76626850143406,-78.12947341195094,-84.08671785794617,-68.75583389084711
0,11.743924506173038,0.7345756067989414,2,Z0_2,4,-70.35334888012468,-75.99120729924604,-87.76990607715273,-68.16139671760268
0,11.770598122970702,0.27821963385546966,2,Z0_2,4,-75.15904512648493,-85.33310274916258,-81.38421699541533,-68.50109357412131
0,11.9687331918086,0.014732233048647056,2,Z0_2,4,-77.47894627987216,-79.66440791370674,-85.56066111696896,-70.68089706841357
0,11.721267995234376,0.0,2,Z0_2,3,-80.06338835895261,-84.1225278409281,-79.96299183751202,-105.0
0,11.269545561124211,0.08662252008585286,2,Z0_2,4,-72.68301689960603,-85.67478934209232,-83.89660699709277,-74.78930229642992
0,11.551818142723283,0.0064606360090078,2,Z0_2,4,-79.20143677448618,-80.45634553626802,-86.60137487882146,-78.83076676014097
0,11.464696535520702,0.0,2,Z0_2,3,-75.05721839403643,-79.9613210407594,-88.18393967188847,-105.0
0,11.056091371523145,0.0164320659381916,2,Z0_2,4,-76.40544877552185,-81.27212272840657,-83.25072724967781,-74.67011386097758
0,11.135745774575145,0.3428486415567734,2,Z0_2,4,-75.57461190846595,-79.90997935411703,-77.4273843267143,-75.66982251575268
0,10.802808282429124,0.2868036946764658,2,Z0_2,4,-73.91675915906944,-80.84067607288038,-84.62922421617037,-72.87653164893356
0,10.42529301392597,0.7347370032181826,2,Z0_2,4,-72.58507021939273,-83.66933837565813,-78.47695893144889,-71.5877305991033
0,10.953011297951742,0.8006167400548019,2,Z0_2,3,-74.44093154712269,-74.9410839238198,-105.0,-70.68172202955417
0,10.966004283368349,0.4436368614785881,2,Z0_2,3,-78.35055332271553,-84.45337638886603,-105.0,-79.31546877197184
0,11.03195270479354,0.05394547735480898,2,Z0_2,4,-74.09750867234106,-78.20372454107476,-83.9011844971426,-69.40510806467515
0,10.605608773062473,0.0,2,Z0_2,4,-76.57532028732928,-78.25416002435011,-80.70338249567972,-72.48642891566392
0,10.891352615376459,0.386645114657155,2,Z0_2,3,-72.44787009190212,-105.0,-87.74528160318202,-73.51198543396875
0,11.210450378856834,0.36935800641281136,2,Z0_2,4,-71.90154974667239,-80.3416766795415,-80.9761210489128,-72.12839607354377
0,11.216100048056157,0.5907450027419322,2,Z0_2,4,-74.9459203092796,-79.8967939672219,-88.9867096738942,-73.71000105911865
0,11.293807343955248,0.9312164240405387,2,Z0_2,3,-76.47240989122096,-105.0,-81.09933406033981,-69.37445756599696
0,11.372276215568416,0.6682987010772026,2,Z0_2,4,-77.55042380928553,-85.51209143461867,-77.99154286113475,-69.89531943590563
0,11.512364401599713,0.9135699864388215,2,Z0_2,4,-77.83333999878081,-79.33574246560592,-81.50584476799636,-68.39679745781653
0,11.518634231923384,0.574323404444185,2,Z0_2,4,-74.72646289019859,-77.93936856312993,-81.09027166543788,-70.72517647007692
0,11.46625695406926,0.26655230635672095,2,Z0_2,3,-105.0,-80.18597495984835,-75.77512256815962,-72.81719359716534
0,11.200887360300033,0.2984617897590784,2,Z0_2,4,-70.99206602624317,-80.5844964347595,-83.57520756026821,-63.61007406025207
0,11.51444963101071,0.31119803732472695,2,Z0_2,3,-105.0,-78.27700807319037,-85.35432040423333,-74.78025585105112
0,11.520580606802397,0.2649180377617307,2,Z0_2,4,-78.56740267486678,-81.41196369859142,-86.47971566499807,-70.66354059693181
0,11.483239713120009,0.12703237802509743,2,Z0_2,3,-105.0,-86.19169194641123,-85.84321799050917,-77.24277450619354
0,11.555849549264641,0.0,2,Z0_2,4,-78.38194516053102,-80.63787371627348,-82.40323492752778,-77.87279462895621
0,11.501896031072528,0.3323140806427204,2,Z0_2,3,-105.0,-78.63236374621448,-79.55697914351538,-72.3869790219743
0,11.599854565188126,0.11148272720858773,2,Z0_2,3,-70.12681874489377,-83.28262307568001,-105.0,-71.99173732390771
0,11.523018999233335,0.4700820752833502,2,Z0_2,3,-77.74449727827847,-105.0,-82.08006301507282,-70.68449681963216
0,11.744328255179697,0.6283650199606836,2,Z0_2,3,-78.53052750579909,-83.48508480516313,-105.0,-70.91046085294325
0,11.95496100674308,0.7226243820506628,2,Z0_2,3,-74.64027944025423,-82.27370637784662,-105.0,-72.57634898815961
0,11.630502011388021,0.8737640718202297,2,Z0_2,3,-105.0,-78.25481539194209,-83.41925403630023,-75.49576330879437
0,11.643188709017606,0.9173860851889901,2,Z0_2,4,-79.49241650910844,-74.39390912555552,-84.41684696379657,-75.77223094417916
0,12.0,0.9536870099604418,2,Z0_2,4,-74.14605729417552,-73.42773907492013,-80.12732211284077,-74.38405744624649
0,12.0,1.2109387536574148,2,Z0_2,4,-78.56006334316928,-81.57947325601239,-83.91168138037493,-70.27074357768205
0,11.950677815449408,1.7544768720103256,2,Z0_2,3,-76.398545125728,-75.71531463756615,-105.0,-64.25206799353248
0,11.921849269636676,1.4449751039027934,2,Z0_2,4,-69.56719213510478,-80.62647562853417,-81.63569710190308,-64.19382349222442
0,11.69990184377437,1.9419688269969164,2,Z0_2,4,-75.64530051459171,-76.24135948158496,-85.35191583281771,-70.65397846031264
0,12.0,2.0469186875832484,2,Z0_2,3,-74.11347266750063,-74.95491444577212,-105.0,-71.56013106418277
0,11.930823025699768,1.8471216127675614,2,Z0_2,3,-105.0,-77.54406083347965,-80.97501799372843,-66.44310659894828
0,12.0,2.3542551943757983,2,Z0_2,4,-72.09342547369067,-82.14283924043399,-83.88780236629067,-62.31897195892718
0,11.561680036884487,2.433145982714122,2,Z0_2,3,-105.0,-79.42561523377145,-82.81773758821963,-58.87183844587428
0,11.553009566800275,2.055775583132345,2,Z0_2,3,-105.0,-83.62584684095253,-84.06374951708493,-63.54637082511419
0,11.548510046035975,2.2096910232853917,2,Z0_2,4,-73.95725060418465,-83.8709977697534,-81.56262567429631,-67.5213577293748
0,11.503903108190093,1.9577101104525738,2,Z0_2,3,-75.02036072063038,-81.16537122103331,-105.0,-71.03895531070705
0,11.413799705264598,2.46527786966964,2,Z0_2,3,-81.14559304247021,-82.87912591280113,-79.01915758658757,-105.0
0,11.735726365179527,2.6202669262825524,2,Z0_2,3,-105.0,-78.40116047197066,-79.19343034734088,-55.926963700141016
0,11.741322594933614,3.2924046238877187,2,Z0_2,3,-105.0,-70.34388981236444,-83.67940612894287,-57.66875556179492
0,11.795435678755418,3.5596461998142526,2,Z0_2,4,-78.54867342108781,-77.72556306193133,-79.59654515155584,-54.19113594393104
0,11.734964570730885,3.3986089532220722,2,Z0_2,3,-77.01611114074217,-105.0,-81.90598805833223,-52.70293309775052
0,12.0,3.3871767364215977,2,Z0_2,3,-105.0,-75.79400161419487,-78.62122153758433,-54.32812608673152
0,11.759065993608813,3.6082408241609216,2,Z0_2,4,-77.67589065822615,-84.49523070224278,-84.19772043459145,-48.6817146925245
0,11.85100836127351,3.4104108694346174,2,Z0_2,3,-76.19992807521184,-75.45407964806228,-105.0,-56.052197343462645
0,11.792356796181515,3.7615091586928573,2,Z0_2,3,-73.15575500940724,-76.16566197659697,-105.0,-53.02307346512087
0,11.63166168472377,3.8297484096741368,2,Z0_2,3,-77.53994314176698,-78.7167928669162,-79.19808633514394,-105.0
0,11.614164881052353,3.5843124216950635,2,Z0_2,3,-105.0,-82.6506529589294,-80.59253120401404,-51.68772544919737
0,11.565453524970836,3.9031232904695234,2,Z0_2,3,-105.0,-82.67450288032637,-80.89054955563091,-57.41467137826356
0,11.54758420407311,3.037154270642542,2,Z0_2,3,-82.0515104011095,-105.0,-75.58892763376569,-57.671455272585284
0,11.466001539274666,3.290776751919103,2,Z0_2,3,-72.90737415904191,-73.763964157703,-105.0,-54.9587132161116
0,11.60701773880486,2.971718035895096,2,Z0_2,3,-74.78221616337495,-80.79107718922495,-75.98522471738406,-105.0
